Time,PixelLabelData,OriginalData
6.0317 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_113.png,Studies/015/RAS/anno/OriginalData/RAS_Label_113.png
6.085 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_114.png,Studies/015/RAS/anno/OriginalData/RAS_Label_114.png
6.14 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_115.png,Studies/015/RAS/anno/OriginalData/RAS_Label_115.png
6.1933 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_116.png,Studies/015/RAS/anno/OriginalData/RAS_Label_116.png
6.2467 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_117.png,Studies/015/RAS/anno/OriginalData/RAS_Label_117.png
6.3033 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_118.png,Studies/015/RAS/anno/OriginalData/RAS_Label_118.png
6.3533 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_119.png,Studies/015/RAS/anno/OriginalData/RAS_Label_119.png
6.4083 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_120.png,Studies/015/RAS/anno/OriginalData/RAS_Label_120.png
6.6233 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_124.png,Studies/015/RAS/anno/OriginalData/RAS_Label_124.png
6.7333 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_126.png,Studies/015/RAS/anno/OriginalData/RAS_Label_126.png
6.7867 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_127.png,Studies/015/RAS/anno/OriginalData/RAS_Label_127.png
6.8367 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_128.png,Studies/015/RAS/anno/OriginalData/RAS_Label_128.png
6.8933 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_129.png,Studies/015/RAS/anno/OriginalData/RAS_Label_129.png
6.95 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_130.png,Studies/015/RAS/anno/OriginalData/RAS_Label_130.png
7.0483 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_132.png,Studies/015/RAS/anno/OriginalData/RAS_Label_132.png
7.1083 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_133.png,Studies/015/RAS/anno/OriginalData/RAS_Label_133.png
7.1583 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_134.png,Studies/015/RAS/anno/OriginalData/RAS_Label_134.png
7.2133 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_135.png,Studies/015/RAS/anno/OriginalData/RAS_Label_135.png
7.3183 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_137.png,Studies/015/RAS/anno/OriginalData/RAS_Label_137.png
7.375 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_138.png,Studies/015/RAS/anno/OriginalData/RAS_Label_138.png
7.43 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_139.png,Studies/015/RAS/anno/OriginalData/RAS_Label_139.png
7.4817 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_140.png,Studies/015/RAS/anno/OriginalData/RAS_Label_140.png
7.535 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_141.png,Studies/015/RAS/anno/OriginalData/RAS_Label_141.png
7.59 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_142.png,Studies/015/RAS/anno/OriginalData/RAS_Label_142.png
7.6417 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_143.png,Studies/015/RAS/anno/OriginalData/RAS_Label_143.png
7.6983 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_144.png,Studies/015/RAS/anno/OriginalData/RAS_Label_144.png
7.8033 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_146.png,Studies/015/RAS/anno/OriginalData/RAS_Label_146.png
7.86 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_147.png,Studies/015/RAS/anno/OriginalData/RAS_Label_147.png
7.9833 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_149.png,Studies/015/RAS/anno/OriginalData/RAS_Label_149.png
8.1783 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_152.png,Studies/015/RAS/anno/OriginalData/RAS_Label_152.png
8.2883 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_154.png,Studies/015/RAS/anno/OriginalData/RAS_Label_154.png
8.3417 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_155.png,Studies/015/RAS/anno/OriginalData/RAS_Label_155.png
8.3967 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_156.png,Studies/015/RAS/anno/OriginalData/RAS_Label_156.png
8.4467 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_157.png,Studies/015/RAS/anno/OriginalData/RAS_Label_157.png
8.5567 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_159.png,Studies/015/RAS/anno/OriginalData/RAS_Label_159.png
0 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_1.png,Studies/012/RPT/anno/OriginalData/RPT_Label_1.png
0.0016667 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_2.png,Studies/012/RPT/anno/OriginalData/RPT_Label_2.png
0.155 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_4.png,Studies/012/RPT/anno/OriginalData/RPT_Label_4.png
0.44 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_9.png,Studies/012/RPT/anno/OriginalData/RPT_Label_9.png
0.65667 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_13.png,Studies/012/RPT/anno/OriginalData/RPT_Label_13.png
0.87333 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_17.png,Studies/012/RPT/anno/OriginalData/RPT_Label_17.png
0.92667 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_18.png,Studies/012/RPT/anno/OriginalData/RPT_Label_18.png
1.1983 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_23.png,Studies/012/RPT/anno/OriginalData/RPT_Label_23.png
1.2517 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_24.png,Studies/012/RPT/anno/OriginalData/RPT_Label_24.png
1.3033 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_25.png,Studies/012/RPT/anno/OriginalData/RPT_Label_25.png
1.3533 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_26.png,Studies/012/RPT/anno/OriginalData/RPT_Label_26.png
1.4083 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_27.png,Studies/012/RPT/anno/OriginalData/RPT_Label_27.png
1.4583 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_28.png,Studies/012/RPT/anno/OriginalData/RPT_Label_28.png
1.515 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_29.png,Studies/012/RPT/anno/OriginalData/RPT_Label_29.png
1.5733 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_30.png,Studies/012/RPT/anno/OriginalData/RPT_Label_30.png
1.6217 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_31.png,Studies/012/RPT/anno/OriginalData/RPT_Label_31.png
1.675 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_32.png,Studies/012/RPT/anno/OriginalData/RPT_Label_32.png
1.7267 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_33.png,Studies/012/RPT/anno/OriginalData/RPT_Label_33.png
1.7933 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_34.png,Studies/012/RPT/anno/OriginalData/RPT_Label_34.png
1.84 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_35.png,Studies/012/RPT/anno/OriginalData/RPT_Label_35.png
1.8967 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_36.png,Studies/012/RPT/anno/OriginalData/RPT_Label_36.png
1.95 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_37.png,Studies/012/RPT/anno/OriginalData/RPT_Label_37.png
1.9967 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_38.png,Studies/012/RPT/anno/OriginalData/RPT_Label_38.png
2.0517 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_39.png,Studies/012/RPT/anno/OriginalData/RPT_Label_39.png
2.1067 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_40.png,Studies/012/RPT/anno/OriginalData/RPT_Label_40.png
2.16 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_41.png,Studies/012/RPT/anno/OriginalData/RPT_Label_41.png
2.215 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_42.png,Studies/012/RPT/anno/OriginalData/RPT_Label_42.png
2.2667 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_43.png,Studies/012/RPT/anno/OriginalData/RPT_Label_43.png
2.3217 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_44.png,Studies/012/RPT/anno/OriginalData/RPT_Label_44.png
2.375 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_45.png,Studies/012/RPT/anno/OriginalData/RPT_Label_45.png
2.4417 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_46.png,Studies/012/RPT/anno/OriginalData/RPT_Label_46.png
2.5067 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_47.png,Studies/012/RPT/anno/OriginalData/RPT_Label_47.png
2.56 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_48.png,Studies/012/RPT/anno/OriginalData/RPT_Label_48.png
2.605 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_49.png,Studies/012/RPT/anno/OriginalData/RPT_Label_49.png
2.665 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_50.png,Studies/012/RPT/anno/OriginalData/RPT_Label_50.png
2.7183 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_51.png,Studies/012/RPT/anno/OriginalData/RPT_Label_51.png
2.77 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_52.png,Studies/012/RPT/anno/OriginalData/RPT_Label_52.png
2.86 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_53.png,Studies/012/RPT/anno/OriginalData/RPT_Label_53.png
2.9183 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_54.png,Studies/012/RPT/anno/OriginalData/RPT_Label_54.png
2.9733 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_55.png,Studies/012/RPT/anno/OriginalData/RPT_Label_55.png
3.025 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_56.png,Studies/012/RPT/anno/OriginalData/RPT_Label_56.png
3.075 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_57.png,Studies/012/RPT/anno/OriginalData/RPT_Label_57.png
3.1233 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_58.png,Studies/012/RPT/anno/OriginalData/RPT_Label_58.png
3.18 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_59.png,Studies/012/RPT/anno/OriginalData/RPT_Label_59.png
3.235 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_60.png,Studies/012/RPT/anno/OriginalData/RPT_Label_60.png
3.2917 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_61.png,Studies/012/RPT/anno/OriginalData/RPT_Label_61.png
3.3917 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_63.png,Studies/012/RPT/anno/OriginalData/RPT_Label_63.png
3.4533 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_64.png,Studies/012/RPT/anno/OriginalData/RPT_Label_64.png
3.505 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_65.png,Studies/012/RPT/anno/OriginalData/RPT_Label_65.png
3.5583 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_66.png,Studies/012/RPT/anno/OriginalData/RPT_Label_66.png
4.0417 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_75.png,Studies/012/RPT/anno/OriginalData/RPT_Label_75.png
6.5117 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_121.png,Studies/012/RPT/anno/OriginalData/RPT_Label_121.png
11.665 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_217.png,Studies/012/RPT/anno/OriginalData/RPT_Label_217.png
11.723 sec,Studies/012/RPT/anno/PixelLabelData_3/RPT_Label_218.png,Studies/012/RPT/anno/OriginalData/RPT_Label_218.png
0.87333 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_17.png,Studies/012/LPT/anno/OriginalData/LPT_Label_17.png
0.93667 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_18.png,Studies/012/LPT/anno/OriginalData/LPT_Label_18.png
0.985 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_19.png,Studies/012/LPT/anno/OriginalData/LPT_Label_19.png
1.0333 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_20.png,Studies/012/LPT/anno/OriginalData/LPT_Label_20.png
1.0867 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_21.png,Studies/012/LPT/anno/OriginalData/LPT_Label_21.png
1.1417 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_22.png,Studies/012/LPT/anno/OriginalData/LPT_Label_22.png
1.1967 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_23.png,Studies/012/LPT/anno/OriginalData/LPT_Label_23.png
1.25 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_24.png,Studies/012/LPT/anno/OriginalData/LPT_Label_24.png
1.3067 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_25.png,Studies/012/LPT/anno/OriginalData/LPT_Label_25.png
1.3533 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_26.png,Studies/012/LPT/anno/OriginalData/LPT_Label_26.png
1.4083 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_27.png,Studies/012/LPT/anno/OriginalData/LPT_Label_27.png
1.4667 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_28.png,Studies/012/LPT/anno/OriginalData/LPT_Label_28.png
1.5217 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_29.png,Studies/012/LPT/anno/OriginalData/LPT_Label_29.png
1.5733 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_30.png,Studies/012/LPT/anno/OriginalData/LPT_Label_30.png
1.6233 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_31.png,Studies/012/LPT/anno/OriginalData/LPT_Label_31.png
1.68 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_32.png,Studies/012/LPT/anno/OriginalData/LPT_Label_32.png
1.7317 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_33.png,Studies/012/LPT/anno/OriginalData/LPT_Label_33.png
1.79 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_34.png,Studies/012/LPT/anno/OriginalData/LPT_Label_34.png
1.8433 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_35.png,Studies/012/LPT/anno/OriginalData/LPT_Label_35.png
1.9 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_36.png,Studies/012/LPT/anno/OriginalData/LPT_Label_36.png
1.9517 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_37.png,Studies/012/LPT/anno/OriginalData/LPT_Label_37.png
1.9983 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_38.png,Studies/012/LPT/anno/OriginalData/LPT_Label_38.png
2.0567 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_39.png,Studies/012/LPT/anno/OriginalData/LPT_Label_39.png
2.1083 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_40.png,Studies/012/LPT/anno/OriginalData/LPT_Label_40.png
2.1633 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_41.png,Studies/012/LPT/anno/OriginalData/LPT_Label_41.png
2.2133 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_42.png,Studies/012/LPT/anno/OriginalData/LPT_Label_42.png
2.2683 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_43.png,Studies/012/LPT/anno/OriginalData/LPT_Label_43.png
2.3733 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_45.png,Studies/012/LPT/anno/OriginalData/LPT_Label_45.png
2.4283 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_46.png,Studies/012/LPT/anno/OriginalData/LPT_Label_46.png
2.4833 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_47.png,Studies/012/LPT/anno/OriginalData/LPT_Label_47.png
2.535 sec,Studies/012/LPT/anno/PixelLabelData/LPT_Label_48.png,Studies/012/LPT/anno/OriginalData/LPT_Label_48.png
0.92667 sec,Studies/014/RLT/anno/PixelLabelData/RLT_Label_18.png,Studies/014/RLT/anno/OriginalData/RLT_Label_18.png
0 sec,Studies/014/RPS/anno/PixelLabelData/RPS_Label_1.png,Studies/014/RPS/anno/OriginalData/RPS_Label_1.png
0 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_1.png,Studies/022/LLT/anno/OriginalData/LLT_Label_1.png
0.021667 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_2.png,Studies/022/LLT/anno/OriginalData/LLT_Label_2.png
0.088333 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_3.png,Studies/022/LLT/anno/OriginalData/LLT_Label_3.png
0.13 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_4.png,Studies/022/LLT/anno/OriginalData/LLT_Label_4.png
0.18833 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_5.png,Studies/022/LLT/anno/OriginalData/LLT_Label_5.png
0.235 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_6.png,Studies/022/LLT/anno/OriginalData/LLT_Label_6.png
0.29333 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_7.png,Studies/022/LLT/anno/OriginalData/LLT_Label_7.png
0.35 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_8.png,Studies/022/LLT/anno/OriginalData/LLT_Label_8.png
0.405 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_9.png,Studies/022/LLT/anno/OriginalData/LLT_Label_9.png
0.45667 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_10.png,Studies/022/LLT/anno/OriginalData/LLT_Label_10.png
0.50833 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_11.png,Studies/022/LLT/anno/OriginalData/LLT_Label_11.png
0.56333 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_12.png,Studies/022/LLT/anno/OriginalData/LLT_Label_12.png
0.61833 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_13.png,Studies/022/LLT/anno/OriginalData/LLT_Label_13.png
0.67167 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_14.png,Studies/022/LLT/anno/OriginalData/LLT_Label_14.png
0.775 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_16.png,Studies/022/LLT/anno/OriginalData/LLT_Label_16.png
0.82833 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_17.png,Studies/022/LLT/anno/OriginalData/LLT_Label_17.png
0.88167 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_18.png,Studies/022/LLT/anno/OriginalData/LLT_Label_18.png
0.94667 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_19.png,Studies/022/LLT/anno/OriginalData/LLT_Label_19.png
1.005 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_20.png,Studies/022/LLT/anno/OriginalData/LLT_Label_20.png
1.0517 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_21.png,Studies/022/LLT/anno/OriginalData/LLT_Label_21.png
1.1083 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_22.png,Studies/022/LLT/anno/OriginalData/LLT_Label_22.png
1.1633 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_23.png,Studies/022/LLT/anno/OriginalData/LLT_Label_23.png
1.2133 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_24.png,Studies/022/LLT/anno/OriginalData/LLT_Label_24.png
1.2683 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_25.png,Studies/022/LLT/anno/OriginalData/LLT_Label_25.png
1.325 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_26.png,Studies/022/LLT/anno/OriginalData/LLT_Label_26.png
1.3767 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_27.png,Studies/022/LLT/anno/OriginalData/LLT_Label_27.png
1.4333 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_28.png,Studies/022/LLT/anno/OriginalData/LLT_Label_28.png
1.4917 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_29.png,Studies/022/LLT/anno/OriginalData/LLT_Label_29.png
1.54 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_30.png,Studies/022/LLT/anno/OriginalData/LLT_Label_30.png
1.5917 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_31.png,Studies/022/LLT/anno/OriginalData/LLT_Label_31.png
1.7017 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_33.png,Studies/022/LLT/anno/OriginalData/LLT_Label_33.png
1.8167 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_35.png,Studies/022/LLT/anno/OriginalData/LLT_Label_35.png
1.865 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_36.png,Studies/022/LLT/anno/OriginalData/LLT_Label_36.png
1.9183 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_37.png,Studies/022/LLT/anno/OriginalData/LLT_Label_37.png
1.9717 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_38.png,Studies/022/LLT/anno/OriginalData/LLT_Label_38.png
2.0767 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_40.png,Studies/022/LLT/anno/OriginalData/LLT_Label_40.png
2.1367 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_41.png,Studies/022/LLT/anno/OriginalData/LLT_Label_41.png
2.24 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_43.png,Studies/022/LLT/anno/OriginalData/LLT_Label_43.png
2.2967 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_44.png,Studies/022/LLT/anno/OriginalData/LLT_Label_44.png
2.4167 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_46.png,Studies/022/LLT/anno/OriginalData/LLT_Label_46.png
2.52 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_48.png,Studies/022/LLT/anno/OriginalData/LLT_Label_48.png
2.6217 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_50.png,Studies/022/LLT/anno/OriginalData/LLT_Label_50.png
2.6767 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_51.png,Studies/022/LLT/anno/OriginalData/LLT_Label_51.png
2.7267 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_52.png,Studies/022/LLT/anno/OriginalData/LLT_Label_52.png
2.7833 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_53.png,Studies/022/LLT/anno/OriginalData/LLT_Label_53.png
2.8367 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_54.png,Studies/022/LLT/anno/OriginalData/LLT_Label_54.png
2.905 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_55.png,Studies/022/LLT/anno/OriginalData/LLT_Label_55.png
2.9967 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_57.png,Studies/022/LLT/anno/OriginalData/LLT_Label_57.png
3.0583 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_58.png,Studies/022/LLT/anno/OriginalData/LLT_Label_58.png
3.115 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_59.png,Studies/022/LLT/anno/OriginalData/LLT_Label_59.png
3.19 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_60.png,Studies/022/LLT/anno/OriginalData/LLT_Label_60.png
3.28 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_62.png,Studies/022/LLT/anno/OriginalData/LLT_Label_62.png
3.3367 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_63.png,Studies/022/LLT/anno/OriginalData/LLT_Label_63.png
3.38 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_64.png,Studies/022/LLT/anno/OriginalData/LLT_Label_64.png
3.445 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_65.png,Studies/022/LLT/anno/OriginalData/LLT_Label_65.png
3.4917 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_66.png,Studies/022/LLT/anno/OriginalData/LLT_Label_66.png
3.54 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_67.png,Studies/022/LLT/anno/OriginalData/LLT_Label_67.png
3.6067 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_68.png,Studies/022/LLT/anno/OriginalData/LLT_Label_68.png
3.65 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_69.png,Studies/022/LLT/anno/OriginalData/LLT_Label_69.png
3.7083 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_70.png,Studies/022/LLT/anno/OriginalData/LLT_Label_70.png
3.7567 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_71.png,Studies/022/LLT/anno/OriginalData/LLT_Label_71.png
3.8633 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_73.png,Studies/022/LLT/anno/OriginalData/LLT_Label_73.png
3.94 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_74.png,Studies/022/LLT/anno/OriginalData/LLT_Label_74.png
3.975 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_75.png,Studies/022/LLT/anno/OriginalData/LLT_Label_75.png
4.075 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_77.png,Studies/022/LLT/anno/OriginalData/LLT_Label_77.png
4.1317 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_78.png,Studies/022/LLT/anno/OriginalData/LLT_Label_78.png
4.19 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_79.png,Studies/022/LLT/anno/OriginalData/LLT_Label_79.png
4.2367 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_80.png,Studies/022/LLT/anno/OriginalData/LLT_Label_80.png
4.29 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_81.png,Studies/022/LLT/anno/OriginalData/LLT_Label_81.png
4.34 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_82.png,Studies/022/LLT/anno/OriginalData/LLT_Label_82.png
4.3983 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_83.png,Studies/022/LLT/anno/OriginalData/LLT_Label_83.png
4.4583 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_84.png,Studies/022/LLT/anno/OriginalData/LLT_Label_84.png
4.5133 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_85.png,Studies/022/LLT/anno/OriginalData/LLT_Label_85.png
4.56 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_86.png,Studies/022/LLT/anno/OriginalData/LLT_Label_86.png
4.6833 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_88.png,Studies/022/LLT/anno/OriginalData/LLT_Label_88.png
4.73 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_89.png,Studies/022/LLT/anno/OriginalData/LLT_Label_89.png
